,Frequency,Coverage,Zero coverage bases,Mapped reads
12910,5.9633027523 , 218 , 0 , 4392712
12911,19.7247706422 , 218 , 0 , 4392712
12912,19.7247706422 , 218 , 0 , 4392712
12913,19.7247706422 , 218 , 0 , 4392712
12914,19.7247706422 , 218 , 0 , 4392712
12915,19.7247706422 , 218 , 0 , 4392712
12916,12.3853211009 , 218 , 0 , 4392712
12917,12.3853211009 , 218 , 0 , 4392712
12918,12.3853211009 , 218 , 0 , 4392712
12919,12.3853211009 , 218 , 0 , 4392712
12920,12.3853211009 , 218 , 0 , 4392712
12921,12.7272727273 , 220 , 0 , 4392712
12922,12.7272727273 , 220 , 0 , 4392712
12923,12.7272727273 , 220 , 0 , 4392712
12924,12.7272727273 , 220 , 0 , 4392712
12925,12.7272727273 , 220 , 0 , 4392712
12926,6.25 , 224 , 0 , 4392712
12927,6.25 , 224 , 0 , 4392712
12928,6.25 , 224 , 0 , 4392712
12929,6.25 , 224 , 0 , 4392712
12930,6.25 , 224 , 0 , 4392712
12931,17.9372197309 , 223 , 0 , 4392712
12932,17.9372197309 , 223 , 0 , 4392712
12933,17.9372197309 , 223 , 0 , 4392712
12934,17.9372197309 , 223 , 0 , 4392712
12935,17.9372197309 , 223 , 0 , 4392712
12936,8.0717488789 , 223 , 0 , 4392712
12937,8.0717488789 , 223 , 0 , 4392712
12938,8.0717488789 , 223 , 0 , 4392712
12939,8.0717488789 , 223 , 0 , 4392712
12940,8.0717488789 , 223 , 0 , 4392712
12941,6.2222222222 , 225 , 0 , 4392712
12942,6.2222222222 , 225 , 0 , 4392712
12943,6.2222222222 , 225 , 0 , 4392712
12944,6.2222222222 , 225 , 0 , 4392712
12945,6.2222222222 , 225 , 0 , 4392712
12946,40.6542056075 , 214 , 0 , 4392712
12947,40.6542056075 , 214 , 0 , 4392712
12948,40.6542056075 , 214 , 0 , 4392712
12949,40.6542056075 , 214 , 0 , 4392712
12950,40.6542056075 , 214 , 0 , 4392712
12951,33.3333333333 , 189 , 0 , 4392712
12952,33.3333333333 , 189 , 0 , 4392712
12953,33.3333333333 , 189 , 0 , 4392712
12954,33.3333333333 , 189 , 0 , 4392712
12955,33.3333333333 , 189 , 0 , 4392712
12956,33.3333333333 , 189 , 0 , 4392712
12957,33.3333333333 , 189 , 0 , 4392712
12958,33.3333333333 , 189 , 0 , 4392712
12959,33.3333333333 , 189 , 0 , 4392712
12960,33.3333333333 , 189 , 0 , 4392712
12961,33.1550802139 , 187 , 0 , 4392712
12962,33.1550802139 , 187 , 0 , 4392712
12963,33.1550802139 , 187 , 0 , 4392712
12964,33.1550802139 , 187 , 0 , 4392712
12965,33.1550802139 , 187 , 0 , 4392712
12966,34.9206349206 , 189 , 0 , 4392712
12967,34.9206349206 , 189 , 0 , 4392712
12968,34.9206349206 , 189 , 0 , 4392712
12969,34.9206349206 , 189 , 0 , 4392712
12970,34.9206349206 , 189 , 0 , 4392712
12971,35.175879397 , 199 , 0 , 4392712
12972,35.175879397 , 199 , 0 , 4392712
12973,35.175879397 , 199 , 0 , 4392712
12974,35.175879397 , 199 , 0 , 4392712
12975,35.175879397 , 199 , 0 , 4392712
12976,36.1809045226 , 199 , 0 , 4392712
12977,36.1809045226 , 199 , 0 , 4392712
12978,36.1809045226 , 199 , 0 , 4392712
12979,36.1809045226 , 199 , 0 , 4392712
12980,36.1809045226 , 199 , 0 , 4392712
12981,34.6733668342 , 199 , 0 , 4392712
12982,34.6733668342 , 199 , 0 , 4392712
12983,34.6733668342 , 199 , 0 , 4392712
12984,34.6733668342 , 199 , 0 , 4392712
12985,34.6733668342 , 199 , 0 , 4392712
12986,37.7049180328 , 183 , 0 , 4392712
12987,37.7049180328 , 183 , 0 , 4392712
12988,37.7049180328 , 183 , 0 , 4392712
12989,37.7049180328 , 183 , 0 , 4392712
12990,37.7049180328 , 183 , 0 , 4392712
12991,32.7683615819 , 177 , 0 , 4392712
12992,32.7683615819 , 177 , 0 , 4392712
12993,32.7683615819 , 177 , 0 , 4392712
12994,32.7683615819 , 177 , 0 , 4392712
12995,32.7683615819 , 177 , 0 , 4392712
12996,33.3333333333 , 174 , 0 , 4392712
12997,33.3333333333 , 174 , 0 , 4392712
12998,33.3333333333 , 174 , 0 , 4392712
12999,33.3333333333 , 174 , 0 , 4392712
13000,33.3333333333 , 174 , 0 , 4392712
13001,34.5238095238 , 168 , 0 , 4392712
13002,34.5238095238 , 168 , 0 , 4392712
13003,34.5238095238 , 168 , 0 , 4392712
13004,34.5238095238 , 168 , 0 , 4392712
13005,34.5238095238 , 168 , 0 , 4392712
13006,34.1935483871 , 155 , 0 , 4392712
13007,34.1935483871 , 155 , 0 , 4392712
13008,34.1935483871 , 155 , 0 , 4392712
13009,34.1935483871 , 155 , 0 , 4392712
13010,34.1935483871 , 155 , 0 , 4392712
13011,32.7044025157 , 159 , 0 , 4392712
13012,32.7044025157 , 159 , 0 , 4392712
13013,32.7044025157 , 159 , 0 , 4392712
13014,32.7044025157 , 159 , 0 , 4392712
13015,32.7044025157 , 159 , 0 , 4392712
13016,32.2147651007 , 149 , 0 , 4392712
13017,32.2147651007 , 149 , 0 , 4392712
13018,32.2147651007 , 149 , 0 , 4392712
13019,32.2147651007 , 149 , 0 , 4392712
13020,32.2147651007 , 149 , 0 , 4392712
13021,28.6549707602 , 171 , 0 , 4392712
13022,28.6549707602 , 171 , 0 , 4392712
13023,28.6549707602 , 171 , 0 , 4392712
13024,28.6549707602 , 171 , 0 , 4392712
13025,28.6549707602 , 171 , 0 , 4392712
13026,27.9220779221 , 154 , 0 , 4392712
13027,27.9220779221 , 154 , 0 , 4392712
13028,27.9220779221 , 154 , 0 , 4392712
13029,27.9220779221 , 154 , 0 , 4392712
13030,27.9220779221 , 154 , 0 , 4392712
13031,26.8456375839 , 149 , 0 , 4392712
13032,26.8456375839 , 149 , 0 , 4392712
13033,26.8456375839 , 149 , 0 , 4392712
13034,26.8456375839 , 149 , 0 , 4392712
13035,26.8456375839 , 149 , 0 , 4392712
13036,28.0821917808 , 146 , 0 , 4392712
13037,28.0821917808 , 146 , 0 , 4392712
13038,28.0821917808 , 146 , 0 , 4392712
13039,28.0821917808 , 146 , 0 , 4392712
13040,28.0821917808 , 146 , 0 , 4392712
13041,30.7692307692 , 156 , 0 , 4392712
13042,30.7692307692 , 156 , 0 , 4392712
13043,30.7692307692 , 156 , 0 , 4392712
13044,30.7692307692 , 156 , 0 , 4392712
13045,30.7692307692 , 156 , 0 , 4392712
13046,29.746835443 , 158 , 0 , 4392712
13047,29.746835443 , 158 , 0 , 4392712
13048,29.746835443 , 158 , 0 , 4392712
13049,29.746835443 , 158 , 0 , 4392712
13050,29.746835443 , 158 , 0 , 4392712
13051,29.746835443 , 158 , 0 , 4392712
13052,29.746835443 , 158 , 0 , 4392712
13053,29.746835443 , 158 , 0 , 4392712
13054,29.746835443 , 158 , 0 , 4392712
13055,29.746835443 , 158 , 0 , 4392712
13056,27.3291925466 , 161 , 0 , 4392712
13057,27.3291925466 , 161 , 0 , 4392712
13058,27.3291925466 , 161 , 0 , 4392712
13059,27.3291925466 , 161 , 0 , 4392712
13060,27.3291925466 , 161 , 0 , 4392712
13061,26.3803680982 , 163 , 0 , 4392712
13062,26.3803680982 , 163 , 0 , 4392712
13063,26.3803680982 , 163 , 0 , 4392712
13064,26.3803680982 , 163 , 0 , 4392712
13065,26.3803680982 , 163 , 0 , 4392712
13066,27.1604938272 , 162 , 0 , 4392712
13067,27.1604938272 , 162 , 0 , 4392712
13068,27.1604938272 , 162 , 0 , 4392712
13069,27.1604938272 , 162 , 0 , 4392712
13070,27.1604938272 , 162 , 0 , 4392712
13071,29.7752808989 , 178 , 0 , 4392712
13072,29.7752808989 , 178 , 0 , 4392712
13073,29.7752808989 , 178 , 0 , 4392712
13074,29.7752808989 , 178 , 0 , 4392712
13075,29.7752808989 , 178 , 0 , 4392712
13076,28.8888888889 , 180 , 0 , 4392712
13077,28.8888888889 , 180 , 0 , 4392712
13078,28.8888888889 , 180 , 0 , 4392712
13079,28.8888888889 , 180 , 0 , 4392712
13080,28.8888888889 , 180 , 0 , 4392712
13081,29.7752808989 , 178 , 0 , 4392712
13082,29.7752808989 , 178 , 0 , 4392712
13083,29.7752808989 , 178 , 0 , 4392712
13084,29.7752808989 , 178 , 0 , 4392712
13085,29.7752808989 , 178 , 0 , 4392712
13086,32.044198895 , 181 , 0 , 4392712
13087,32.044198895 , 181 , 0 , 4392712
13088,32.044198895 , 181 , 0 , 4392712
13089,32.044198895 , 181 , 0 , 4392712
13090,32.044198895 , 181 , 0 , 4392712
13091,32.4022346369 , 179 , 0 , 4392712
13092,32.4022346369 , 179 , 0 , 4392712
13093,32.4022346369 , 179 , 0 , 4392712
13094,32.4022346369 , 179 , 0 , 4392712
13095,32.4022346369 , 179 , 0 , 4392712
13096,33.8797814208 , 183 , 0 , 4392712
13097,33.8797814208 , 183 , 0 , 4392712
13098,33.8797814208 , 183 , 0 , 4392712
13099,33.8797814208 , 183 , 0 , 4392712
13100,33.8797814208 , 183 , 0 , 4392712
13101,33.8624338624 , 189 , 0 , 4392712
13102,33.8624338624 , 189 , 0 , 4392712
13103,33.8624338624 , 189 , 0 , 4392712
13104,33.8624338624 , 189 , 0 , 4392712
13105,33.8624338624 , 189 , 0 , 4392712
13106,34.4086021505 , 186 , 0 , 4392712
13107,34.4086021505 , 186 , 0 , 4392712
13108,34.4086021505 , 186 , 0 , 4392712
13109,34.4086021505 , 186 , 0 , 4392712
13110,34.4086021505 , 186 , 0 , 4392712
13111,34.9462365591 , 186 , 0 , 4392712
13112,34.9462365591 , 186 , 0 , 4392712
13113,34.9462365591 , 186 , 0 , 4392712
13114,34.9462365591 , 186 , 0 , 4392712
13115,34.9462365591 , 186 , 0 , 4392712
13116,33.6633663366 , 202 , 0 , 4392712
13117,33.6633663366 , 202 , 0 , 4392712
13118,33.6633663366 , 202 , 0 , 4392712
13119,33.6633663366 , 202 , 0 , 4392712
13120,33.6633663366 , 202 , 0 , 4392712
13121,62.3036649215 , 191 , 0 , 4392712
13122,62.3036649215 , 191 , 0 , 4392712
13123,62.3036649215 , 191 , 0 , 4392712
13124,62.3036649215 , 191 , 0 , 4392712
13125,62.3036649215 , 191 , 0 , 4392712
13126,33.1491712707 , 181 , 0 , 4392712
13127,33.1491712707 , 181 , 0 , 4392712
13128,33.1491712707 , 181 , 0 , 4392712
13129,33.1491712707 , 181 , 0 , 4392712
13130,33.1491712707 , 181 , 0 , 4392712
13131,33.7078651685 , 178 , 0 , 4392712
13132,33.7078651685 , 178 , 0 , 4392712
13133,33.7078651685 , 178 , 0 , 4392712
13134,33.7078651685 , 178 , 0 , 4392712
13135,33.7078651685 , 178 , 0 , 4392712
13136,32.967032967 , 182 , 0 , 4392712
13137,32.967032967 , 182 , 0 , 4392712
13138,32.967032967 , 182 , 0 , 4392712
13139,32.967032967 , 182 , 0 , 4392712
13140,32.967032967 , 182 , 0 , 4392712
13141,31.914893617 , 188 , 0 , 4392712
13142,31.914893617 , 188 , 0 , 4392712
13143,31.914893617 , 188 , 0 , 4392712
13144,31.914893617 , 188 , 0 , 4392712
13145,31.914893617 , 188 , 0 , 4392712
13146,37.619047619 , 210 , 0 , 4392712
13147,37.619047619 , 210 , 0 , 4392712
13148,37.619047619 , 210 , 0 , 4392712
13149,37.619047619 , 210 , 0 , 4392712
13150,37.619047619 , 210 , 0 , 4392712
13151,38.3495145631 , 206 , 0 , 4392712
13152,38.3495145631 , 206 , 0 , 4392712
13153,38.3495145631 , 206 , 0 , 4392712
13154,38.3495145631 , 206 , 0 , 4392712
13155,38.3495145631 , 206 , 0 , 4392712
13156,34.5291479821 , 223 , 0 , 4392712
13157,34.5291479821 , 223 , 0 , 4392712
13158,34.5291479821 , 223 , 0 , 4392712
13159,34.5291479821 , 223 , 0 , 4392712
13160,34.5291479821 , 223 , 0 , 4392712
13161,29.6116504854 , 206 , 0 , 4392712
13162,29.6116504854 , 206 , 0 , 4392712
13163,29.6116504854 , 206 , 0 , 4392712
13164,29.6116504854 , 206 , 0 , 4392712
13165,29.6116504854 , 206 , 0 , 4392712
13166,31.5 , 200 , 0 , 4392712
13167,31.5 , 200 , 0 , 4392712
13168,31.5 , 200 , 0 , 4392712
13169,31.5 , 200 , 0 , 4392712
13170,31.5 , 200 , 0 , 4392712
13171,32.6633165829 , 199 , 0 , 4392712
13172,32.6633165829 , 199 , 0 , 4392712
13173,32.6633165829 , 199 , 0 , 4392712
13174,32.6633165829 , 199 , 0 , 4392712
13175,32.6633165829 , 199 , 0 , 4392712
13176,31.3725490196 , 204 , 0 , 4392712
13177,31.3725490196 , 204 , 0 , 4392712
13178,31.3725490196 , 204 , 0 , 4392712
13179,31.3725490196 , 204 , 0 , 4392712
13180,31.3725490196 , 204 , 0 , 4392712
13181,29.5698924731 , 186 , 0 , 4392712
13182,29.5698924731 , 186 , 0 , 4392712
13183,29.5698924731 , 186 , 0 , 4392712
13184,29.5698924731 , 186 , 0 , 4392712
13185,29.5698924731 , 186 , 0 , 4392712
13186,29.4117647059 , 187 , 0 , 4392712
13187,29.4117647059 , 187 , 0 , 4392712
13188,29.4117647059 , 187 , 0 , 4392712
13189,29.4117647059 , 187 , 0 , 4392712
13190,29.4117647059 , 187 , 0 , 4392712
13191,29.4117647059 , 187 , 0 , 4392712
13192,29.4117647059 , 187 , 0 , 4392712
13193,29.4117647059 , 187 , 0 , 4392712
13194,29.4117647059 , 187 , 0 , 4392712
13195,29.4117647059 , 187 , 0 , 4392712
13196,26.0416666667 , 192 , 0 , 4392712
13197,26.0416666667 , 192 , 0 , 4392712
13198,26.0416666667 , 192 , 0 , 4392712
13199,26.0416666667 , 192 , 0 , 4392712
13200,26.0416666667 , 192 , 0 , 4392712
13201,22.9166666667 , 192 , 0 , 4392712
13202,22.9166666667 , 192 , 0 , 4392712
13203,22.9166666667 , 192 , 0 , 4392712
13204,22.9166666667 , 192 , 0 , 4392712
13205,22.9166666667 , 192 , 0 , 4392712
13206,100.0 , 111 , 0 , 4392712
13207,100.0 , 111 , 0 , 4392712
13208,100.0 , 142 , 0 , 4392712
13209,100.0 , 109 , 0 , 4392712
13210,100.0 , 127 , 0 , 4392712
13211,100.0 , 127 , 0 , 4392712
13212,98.3333333333 , 120 , 0 , 4392712
13213,100.0 , 124 , 0 , 4392712
13214,100.0 , 103 , 0 , 4392712
13215,100.0 , 120 , 0 , 4392712
13216,100.0 , 120 , 0 , 4392712
13217,97.0588235294 , 102 , 0 , 4392712
13218,99.1379310345 , 116 , 0 , 4392712
13219,100.0 , 100 , 0 , 4392712
13220,100.0 , 100 , 0 , 4392712
13221,100.0 , 102 , 0 , 4392712
13222,100.0 , 130 , 0 , 4392712
13223,99.2857142857 , 140 , 0 , 4392712
13224,99.1666666667 , 120 , 0 , 4392712
13225,98.4732824427 , 131 , 0 , 4392712
13226,100.0 , 96 , 0 , 4392712
13227,99.1228070175 , 114 , 0 , 4392712
13228,100.0 , 111 , 0 , 4392712
13229,98.3333333333 , 120 , 0 , 4392712
13230,100.0 , 124 , 0 , 4392712
13231,97.0588235294 , 102 , 0 , 4392712
13232,99.2857142857 , 140 , 0 , 4392712
13233,98.4732824427 , 131 , 0 , 4392712
13234,99.1228070175 , 114 , 0 , 4392712
13235,100.0 , 111 , 0 , 4392712
13236,100.0 , 114 , 0 , 4392712
13237,100.0 , 114 , 0 , 4392712
13238,100.0 , 114 , 0 , 4392712
13239,100.0 , 114 , 0 , 4392712
13240,97.9166666667 , 96 , 0 , 4392712
13241,97.9166666667 , 96 , 0 , 4392712
13242,100.0 , 103 , 0 , 4392712
13243,100.0 , 103 , 0 , 4392712
13244,100.0 , 107 , 0 , 4392712
13245,100.0 , 95 , 0 , 4392712
13246,98.1132075472 , 106 , 0 , 4392712
13247,6.6666666667 , 120 , 0 , 4392712
13248,6.6666666667 , 120 , 0 , 4392712
13249,7.2 , 125 , 0 , 4392712
13250,7.5 , 120 , 0 , 4392712
13251,7.03125 , 128 , 0 , 4392712
13252,98.1308411215 , 107 , 0 , 4392712
13253,6.9230769231 , 130 , 0 , 4392712
13254,6.976744186 , 129 , 0 , 4392712
13255,7.03125 , 128 , 0 , 4392712
13256,5.6 , 125 , 0 , 4392712
13257,5.5118110236 , 127 , 0 , 4392712
13258,100.0 , 99 , 0 , 4392712
13259,100.0 , 99 , 0 , 4392712
13260,100.0 , 138 , 0 , 4392712
13261,100.0 , 138 , 0 , 4392712
13262,100.0 , 142 , 0 , 4392712
13263,100.0 , 109 , 0 , 4392712
13264,100.0 , 127 , 0 , 4392712
13265,98.3333333333 , 120 , 0 , 4392712
13266,100.0 , 124 , 0 , 4392712
13267,100.0 , 103 , 0 , 4392712
13268,100.0 , 120 , 0 , 4392712
13269,100.0 , 120 , 0 , 4392712
13270,97.0588235294 , 102 , 0 , 4392712
13271,99.1379310345 , 116 , 0 , 4392712
13272,100.0 , 100 , 0 , 4392712
13273,100.0 , 100 , 0 , 4392712
13274,100.0 , 102 , 0 , 4392712
13275,100.0 , 130 , 0 , 4392712
13276,99.2857142857 , 140 , 0 , 4392712
13277,99.1666666667 , 120 , 0 , 4392712
13278,98.4732824427 , 131 , 0 , 4392712
13279,100.0 , 96 , 0 , 4392712
13280,99.1228070175 , 114 , 0 , 4392712
13281,100.0 , 111 , 0 , 4392712
13282,97.0588235294 , 102 , 0 , 4392712
13283,100.0 , 120 , 0 , 4018456
13284,100.0 , 120 , 0 , 4018456
13285,100.0 , 120 , 0 , 4018456
13286,100.0 , 120 , 0 , 4018456
13287,100.0 , 107 , 0 , 4018456
13288,100.0 , 107 , 0 , 4018456
13289,100.0 , 112 , 0 , 4018456
13290,100.0 , 112 , 0 , 4018456
13291,100.0 , 111 , 0 , 4018456
13292,100.0 , 111 , 0 , 4018456
13293,100.0 , 139 , 0 , 4018456
13294,100.0 , 139 , 0 , 4018456
13295,100.0 , 76 , 0 , 4018456
13296,100.0 , 76 , 0 , 4018456
13297,98.5611510791 , 139 , 0 , 4018456
13298,99.2753623188 , 138 , 0 , 4018456
13299,98.9010989011 , 91 , 0 , 4018456
13300,98.9010989011 , 91 , 0 , 4018456
13301,98.8888888889 , 90 , 0 , 4018456
13302,98.8888888889 , 90 , 0 , 4018456
13303,98.9247311828 , 93 , 0 , 4018456
13304,100.0 , 97 , 0 , 4018456
13305,100.0 , 97 , 0 , 4018456
13306,98.1981981982 , 111 , 0 , 4018456
13307,98.1981981982 , 111 , 0 , 4018456
13308,90.6779661017 , 118 , 0 , 4018456
13309,90.6779661017 , 118 , 0 , 4018456
13310,100.0 , 120 , 0 , 4018456
13311,100.0 , 120 , 0 , 4018456
13312,100.0 , 120 , 0 , 4018456
13313,100.0 , 120 , 0 , 4018456
13314,100.0 , 120 , 0 , 4018456
13315,99.2537313433 , 134 , 0 , 4018456
13316,98.3333333333 , 60 , 0 , 4018456
13317,100.0 , 52 , 0 , 4018456
13318,100.0 , 52 , 0 , 4018456
13319,100.0 , 91 , 0 , 4018456
13320,100.0 , 82 , 0 , 4018456
13321,99.0291262136 , 103 , 0 , 4018456
13322,100.0 , 138 , 0 , 4018456
13323,100.0 , 138 , 0 , 4018456
13324,100.0 , 109 , 0 , 4018456
13325,97.9591836735 , 98 , 0 , 4018456
13326,100.0 , 103 , 0 , 4018456
13327,100.0 , 103 , 0 , 4018456
13328,98.5915492958 , 71 , 0 , 4018456
13329,100.0 , 110 , 0 , 4018456
13330,100.0 , 106 , 0 , 4018456
13331,100.0 , 115 , 0 , 4018456
13332,100.0 , 82 , 0 , 4018456
13333,100.0 , 107 , 0 , 4018456
13334,100.0 , 88 , 0 , 4018456
13335,95.7627118644 , 118 , 0 , 4018456
13336,97.520661157 , 121 , 0 , 4018456
13337,5.5555555556 , 108 , 0 , 4018456
13338,98.9010989011 , 91 , 0 , 4018456
13339,90.6779661017 , 118 , 0 , 4018456
13340,100.0 , 91 , 0 , 4018456
13341,100.0 , 82 , 0 , 4018456
13342,100.0 , 109 , 0 , 4018456
13343,100.0 , 106 , 0 , 4018456
13344,100.0 , 115 , 0 , 4018456
13345,100.0 , 107 , 0 , 4018456
13346,95.7627118644 , 118 , 0 , 4018456
13347,97.520661157 , 121 , 0 , 4018456
13348,100.0 , 107 , 0 , 4018456
13349,100.0 , 107 , 0 , 4018456
13350,100.0 , 112 , 0 , 4018456
13351,100.0 , 112 , 0 , 4018456
13352,100.0 , 111 , 0 , 4018456
13353,100.0 , 111 , 0 , 4018456
13354,100.0 , 139 , 0 , 4018456
13355,100.0 , 139 , 0 , 4018456
13356,100.0 , 76 , 0 , 4018456
13357,100.0 , 76 , 0 , 4018456
13358,98.5611510791 , 139 , 0 , 4018456
13359,99.2753623188 , 138 , 0 , 4018456
13360,98.9010989011 , 91 , 0 , 4018456
13361,98.8888888889 , 90 , 0 , 4018456
13362,98.9247311828 , 93 , 0 , 4018456
13363,100.0 , 97 , 0 , 4018456
13364,100.0 , 97 , 0 , 4018456
13365,98.1981981982 , 111 , 0 , 4018456
13366,98.1981981982 , 111 , 0 , 4018456
13367,90.6779661017 , 118 , 0 , 4018456
13368,90.6779661017 , 118 , 0 , 4018456
13369,99.2537313433 , 134 , 0 , 4018456
13370,98.3333333333 , 60 , 0 , 4018456
13371,100.0 , 52 , 0 , 4018456
13372,100.0 , 91 , 0 , 4018456
13373,100.0 , 82 , 0 , 4018456
13374,99.0291262136 , 103 , 0 , 4018456
13375,100.0 , 138 , 0 , 4018456
13376,100.0 , 138 , 0 , 4018456
13377,100.0 , 109 , 0 , 4018456
13378,97.9591836735 , 98 , 0 , 4018456
13379,100.0 , 103 , 0 , 4018456
13380,100.0 , 103 , 0 , 4018456
13381,98.5915492958 , 71 , 0 , 4018456
13382,100.0 , 110 , 0 , 4018456
13383,100.0 , 106 , 0 , 4018456
13384,100.0 , 115 , 0 , 4018456
13385,100.0 , 82 , 0 , 4018456
13386,100.0 , 107 , 0 , 4018456
13387,100.0 , 88 , 0 , 4018456
13388,95.7627118644 , 118 , 0 , 4018456
13389,97.520661157 , 121 , 0 , 4018456
13390,5.5555555556 , 108 , 0 , 4018456
13391,90.6779661017 , 118 , 0 , 4018456
13392,90.6779661017 , 118 , 0 , 4018456
13393,100.0 , 126 , 0 , 5514134
13394,100.0 , 126 , 0 , 5514134
13395,99.1935483871 , 124 , 0 , 5514134
13396,99.1935483871 , 124 , 0 , 5514134
13397,100.0 , 125 , 0 , 5514134
13398,100.0 , 125 , 0 , 5514134
13399,98.5074626866 , 134 , 0 , 5514134
13400,100.0 , 151 , 0 , 5514134
13401,100.0 , 136 , 0 , 5514134
13402,100.0 , 136 , 0 , 5514134
13403,100.0 , 118 , 0 , 5514134
13404,100.0 , 114 , 0 , 5514134
13405,99.358974359 , 156 , 0 , 5514134
13406,99.358974359 , 156 , 0 , 5514134
13407,100.0 , 157 , 0 , 5514134
13408,100.0 , 157 , 0 , 5514134
13409,99.2537313433 , 134 , 0 , 5514134
13410,100.0 , 120 , 0 , 5514134
13411,100.0 , 120 , 0 , 5514134
13412,100.0 , 144 , 0 , 5514134
13413,100.0 , 144 , 0 , 5514134
13414,100.0 , 149 , 0 , 5514134
13415,100.0 , 149 , 0 , 5514134
13416,100.0 , 118 , 0 , 5514134
13417,99.3103448276 , 145 , 0 , 5514134
13418,100.0 , 134 , 0 , 5514134
13419,100.0 , 122 , 0 , 5514134
13420,100.0 , 130 , 0 , 5514134
13421,100.0 , 136 , 0 , 5514134
13422,100.0 , 122 , 0 , 5514134
13423,100.0 , 126 , 0 , 5514134
13424,100.0 , 126 , 0 , 5514134
13425,99.1935483871 , 124 , 0 , 5514134
13426,99.1935483871 , 124 , 0 , 5514134
13427,100.0 , 125 , 0 , 5514134
13428,100.0 , 125 , 0 , 5514134
13429,98.5074626866 , 134 , 0 , 5514134
13430,100.0 , 151 , 0 , 5514134
13431,100.0 , 136 , 0 , 5514134
13432,100.0 , 118 , 0 , 5514134
13433,100.0 , 114 , 0 , 5514134
13434,99.358974359 , 156 , 0 , 5514134
13435,99.358974359 , 156 , 0 , 5514134
13436,100.0 , 157 , 0 , 5514134
13437,100.0 , 157 , 0 , 5514134
13438,99.2537313433 , 134 , 0 , 5514134
13439,100.0 , 120 , 0 , 5514134
13440,100.0 , 144 , 0 , 5514134
13441,100.0 , 144 , 0 , 5514134
13442,100.0 , 149 , 0 , 5514134
13443,100.0 , 149 , 0 , 5514134
13444,100.0 , 118 , 0 , 5514134
13445,99.3103448276 , 145 , 0 , 5514134
13446,100.0 , 134 , 0 , 5514134
13447,100.0 , 122 , 0 , 5514134
13448,100.0 , 130 , 0 , 5514134
13449,100.0 , 109 , 0 , 4599985
13450,100.0 , 109 , 0 , 4599985
13451,100.0 , 109 , 0 , 4599985
13452,100.0 , 109 , 0 , 4599985
13453,100.0 , 114 , 0 , 4599985
13454,100.0 , 114 , 0 , 4599985
13455,99.1666666667 , 120 , 0 , 4599985
13456,99.1666666667 , 120 , 0 , 4599985
13457,99.1596638655 , 119 , 0 , 4599985
13458,99.1596638655 , 119 , 0 , 4599985
13459,100.0 , 118 , 0 , 4599985
13460,100.0 , 118 , 0 , 4599985
13461,100.0 , 131 , 0 , 4599985
13462,100.0 , 131 , 0 , 4599985
13463,100.0 , 139 , 0 , 4599985
13464,100.0 , 139 , 0 , 4599985
13465,100.0 , 129 , 0 , 4599985
13466,100.0 , 129 , 0 , 4599985
13467,99.1071428571 , 112 , 0 , 4599985
13468,99.1071428571 , 112 , 0 , 4599985
13469,100.0 , 148 , 0 , 4599985
13470,100.0 , 148 , 0 , 4599985
13471,100.0 , 148 , 0 , 4599985
13472,99.3006993007 , 143 , 0 , 4599985
13473,100.0 , 129 , 0 , 4599985
13474,100.0 , 122 , 0 , 4599985
13475,100.0 , 122 , 0 , 4599985
13476,100.0 , 94 , 0 , 4599985
13477,100.0 , 94 , 0 , 4599985
13478,100.0 , 147 , 0 , 4599985
13479,100.0 , 132 , 0 , 4599985
13480,100.0 , 148 , 0 , 4599985
13481,100.0 , 148 , 0 , 4599985
13482,100.0 , 144 , 0 , 4599985
13483,100.0 , 144 , 0 , 4599985
13484,100.0 , 123 , 0 , 4599985
13485,100.0 , 123 , 0 , 4599985
13486,45.045045045 , 111 , 0 , 4599985
13487,45.045045045 , 111 , 0 , 4599985
13488,51.3513513514 , 111 , 0 , 4599985
13489,51.3513513514 , 111 , 0 , 4599985
13490,100.0 , 115 , 0 , 4599985
13491,100.0 , 129 , 0 , 4599985
13492,100.0 , 129 , 0 , 4599985
13493,100.0 , 129 , 0 , 4599985
13494,100.0 , 109 , 0 , 4599985
13495,100.0 , 109 , 0 , 4599985
13496,100.0 , 109 , 0 , 4599985
13497,100.0 , 109 , 0 , 4599985
13498,100.0 , 109 , 0 , 4599985
13499,100.0 , 114 , 0 , 4599985
13500,100.0 , 114 , 0 , 4599985
13501,100.0 , 103 , 0 , 4599985
13502,100.0 , 103 , 0 , 4599985
13503,100.0 , 179 , 0 , 4599985
13504,100.0 , 129 , 0 , 4599985
13505,100.0 , 139 , 0 , 4599985
13506,100.0 , 139 , 0 , 4599985
